time,latitude,longitude,depth,mag,magNst,rms,id,updated,place
2020-04-05T17:49:07.699Z,44.3528,-115.1145,10,2.9,78,0.53,us70008pdf,2020-06-21T00:55:06.040Z,"72km WSW of Challis, Idaho"
2020-04-05T17:12:32.551Z,44.3877,-115.1737,10,2.5,38,0.93,us70008pcp,2020-06-21T00:55:05.040Z,"70km ESE of Cascade, Idaho"
2020-04-05T16:27:47.340Z,33.5071667,-116.519,13.14,2.62,123,0.18,ci39134127,2020-06-21T00:55:05.040Z,"15km ESE of Anza, CA"
2020-04-05T15:47:55.928Z,44.2519,-115.1071,10,3.1,100,1.03,us70008pb3,2020-06-21T00:55:05.040Z,"74km NE of Idaho City, Idaho"
2020-04-05T14:38:23.139Z,44.3235,-115.1651,10,2.5,44,0.84,us70008p9x,2020-06-21T00:55:05.040Z,"73km ESE of Cascade, Idaho"
2020-04-05T14:10:16.024Z,44.3146,-115.1508,10,3.5,54,0.99,us70008p9b,2020-06-21T00:55:04.040Z,"74km ESE of Cascade, Idaho"
2020-04-05T13:39:18.727Z,44.4179,-115.1807,10,2.5,40,0.77,us70008p90,2020-06-21T00:55:04.040Z,"69km E of Cascade, Idaho"
2020-04-05T12:54:51.291Z,44.2784,-115.1078,10,2.8,68,1.14,us70008p8g,2020-06-21T00:55:04.040Z,"74km WSW of Challis, Idaho"
2020-04-05T11:41:51.693Z,44.3101,-115.0338,10,2.8,76,1.07,us70008p7i,2020-06-21T00:55:04.040Z,"67km WSW of Challis, Idaho"
2020-04-05T11:26:57.209Z,44.3532,-115.1966,9.21,3.8,63,0.83,us70008p7a,2020-06-21T00:55:04.040Z,"69km ESE of Cascade, Idaho"
2020-04-05T10:23:43.830Z,35.3696667,-118.0905,1.45,2.73,115,0.14,ci39133167,2020-06-21T00:55:04.040Z,"29km NNW of California City, CA"
2020-04-05T09:27:48.341Z,44.3972,-115.1847,10,3.1,80,0.82,us70008p61,2020-06-21T00:55:03.040Z,"69km E of Cascade, Idaho"
2020-04-05T08:52:43.859Z,44.2034,-115.0711,10,2.7,26,0.53,us70008p5j,2020-06-21T00:55:03.040Z,"74km WSW of Challis, Idaho"
2020-04-05T08:39:50.960Z,44.4369,-115.2218,10,2.6,30,0.48,us70008p52,2020-06-21T00:55:03.040Z,"65km E of Cascade, Idaho"
2020-04-05T08:16:50.041Z,44.5043,-115.1738,10,2.5,16,0.57,us70008p4k,2020-06-21T00:55:03.040Z,"69km E of Cascade, Idaho"
2020-04-05T08:11:15.379Z,44.4884,-115.1772,10,3.2,32,0.82,us70008p4e,2020-06-21T00:55:03.040Z,"68km E of Cascade, Idaho"
2020-04-05T05:55:37.667Z,44.3497,-115.134,10,2.8,48,0.48,us70008p2s,2020-06-21T00:55:03.040Z,"73km WSW of Challis, Idaho"
2020-04-05T05:37:00.378Z,44.3854,-115.1852,10,3,70,0.94,us70008p2i,2020-06-21T00:55:02.040Z,"69km ESE of Cascade, Idaho"
2020-04-05T05:21:24.460Z,44.3834,-115.2199,10,2.6,36,0.72,us70008p2b,2020-06-21T00:55:02.040Z,"67km ESE of Cascade, Idaho"
2020-04-05T05:16:24.475Z,44.3223,-115.2032,10,2.6,32,0.46,us70008p28,2020-06-21T00:55:02.040Z,"70km ESE of Cascade, Idaho"
2020-04-05T04:53:52.675Z,44.3529,-115.1159,10,2.9,96,1.11,us70008p1q,2020-06-21T00:55:02.040Z,"72km WSW of Challis, Idaho"
2020-04-05T04:06:39.350Z,38.7595,-122.7285,2.37,2.86,89,0.07,nc73364025,2020-06-21T00:55:02.040Z,"3km SE of The Geysers, CA"
2020-04-05T03:42:12.703Z,44.3831,-115.2163,10,2.7,52,1.08,us70008p11,2020-06-21T00:55:01.040Z,"67km ESE of Cascade, Idaho"
2020-04-05T02:33:10.673Z,44.3185,-115.1264,10,2.6,52,0.85,us70008p04,2020-06-21T00:55:01.040Z,"74km WSW of Challis, Idaho"
2020-04-05T02:07:40.602Z,44.3346,-115.029,10,3,92,0.9,us70008nzs,2020-06-21T00:55:01.040Z,"66km WSW of Challis, Idaho"
2020-04-05T01:40:34.463Z,44.4014,-115.1795,10,2.5,40,0.79,us70008nzj,2020-06-21T00:55:01.040Z,"69km E of Cascade, Idaho"
2020-04-05T01:01:53.986Z,44.5027,-115.168,10,2.7,60,1.11,us70008nyx,2020-06-21T00:55:01.040Z,"69km E of Cascade, Idaho"
2020-04-05T00:56:22.240Z,44.3867,-115.1888,10,2.5,52,1.05,us70008nyv,2020-06-21T00:55:01.040Z,"69km ESE of Cascade, Idaho"
2020-04-04T22:03:52.011Z,44.5515,-115.1806,10,2.5,44,1.19,us70008nvy,2020-06-21T00:55:00.040Z,"68km E of Cascade, Idaho"
2020-04-04T20:53:19.004Z,44.3707,-115.1011,10,2.8,64,1,us70008nul,2020-06-21T00:55:00.040Z,"70km WSW of Challis, Idaho"
2020-04-04T18:37:56.435Z,44.3728,-115.1425,10,2.5,56,0.74,us70008nrz,2020-06-21T00:55:00.040Z,"73km W of Challis, Idaho"
2020-04-04T17:53:14.565Z,44.3816,-115.1805,14.78,2.7,86,0.74,us70008nra,2020-06-21T00:54:59.040Z,"70km ESE of Cascade, Idaho"
2020-04-04T17:45:32.980Z,36.5128333,-121.0963333,7.19,2.56,50,0.07,nc73363775,2020-06-21T00:54:59.040Z,"5km ESE of Pinnacles, CA"
2020-04-04T16:29:33.709Z,44.4118,-115.1722,10,3.3,86,0.53,us70008npt,2020-06-21T00:54:59.040Z,"70km E of Cascade, Idaho"
2020-04-04T16:18:45.542Z,44.5112,-115.228,10,2.7,64,0.54,us70008npk,2020-06-21T00:54:59.040Z,"64km E of Cascade, Idaho"
2020-04-04T15:49:04.870Z,44.5095,-115.235,10,3.2,50,0.68,us70008np8,2020-06-21T00:54:59.040Z,"64km E of Cascade, Idaho"
2020-04-04T15:41:11.578Z,44.4995,-115.2227,10,3.7,93,1.01,us70008np6,2020-06-21T00:54:59.040Z,"65km E of Cascade, Idaho"
2020-04-04T14:15:45.059Z,44.4528,-115.2089,10,2.6,48,0.87,us70008nmv,2020-06-21T00:54:58.040Z,"66km E of Cascade, Idaho"
2020-04-04T13:32:54.469Z,44.3608,-115.2661,10,2.5,38,0.9,us70008nmh,2020-06-21T00:54:58.040Z,"64km ESE of Cascade, Idaho"
2020-04-04T11:49:17.950Z,33.4978333,-116.5191667,9.96,2.81,142,0.18,ci39129687,2020-06-21T00:54:58.040Z,"16km ESE of Anza, CA"
2020-04-04T08:49:04.570Z,40.744,-112.0406667,9.47,2.65,15,0.18,uu60373827,2020-06-21T00:54:58.040Z,"5km NE of Magna, Utah"
2020-04-04T07:19:33.812Z,44.4169,-115.2466,10,3.1,92,0.77,us70008nfn,2020-06-21T00:54:57.040Z,"64km E of Cascade, Idaho"
2020-04-04T06:15:01.192Z,44.4782,-115.1783,10,2.6,58,0.8,us70008nei,2020-06-21T00:54:57.040Z,"68km E of Cascade, Idaho"
2020-04-04T05:12:35.150Z,33.4921667,-116.5118333,9.85,3.46,4,0.2,ci39128103,2020-06-21T00:54:57.040Z,"16km ESE of Anza, CA"
2020-04-04T04:36:08.661Z,44.377,-115.1518,10,3.1,94,1.02,us70008ncs,2020-06-21T00:54:56.040Z,"72km ESE of Cascade, Idaho"
2020-04-04T04:07:22.120Z,33.4913333,-116.5188333,9.62,3.6,6,0.22,ci39127679,2020-06-21T00:54:56.040Z,"16km ESE of Anza, CA"
2020-04-04T04:02:05.786Z,44.5065,-115.2105,10,2.5,46,0.97,us70008nc5,2020-06-21T00:54:56.040Z,"66km E of Cascade, Idaho"
2020-04-04T03:44:15.129Z,37.4547,-115.0519,5.3,2.5,4,0.2266,nn00721102,2020-06-21T00:54:56.040Z,"13km NE of Alamo, Nevada"
2020-04-04T03:17:46.630Z,35.0101667,-118.4986667,2.35,3.49,4,0.24,ci39127167,2020-06-21T00:54:56.040Z,"14km SSW of Tehachapi, CA"
2020-04-04T02:59:23.280Z,33.5011667,-116.519,10.37,3.11,185,0.19,ci39126951,2020-06-21T00:54:56.040Z,"16km ESE of Anza, CA"
2020-04-04T02:57:46.933Z,44.3356,-115.231,10,2.7,58,0.79,us70008nat,2020-06-21T00:54:55.040Z,"67km ESE of Cascade, Idaho"
2020-04-04T02:26:34.187Z,44.4028,-115.1775,10,2.8,48,1.03,us70008nac,2020-06-21T00:54:55.040Z,"69km E of Cascade, Idaho"
2020-04-04T02:16:24.880Z,33.4966667,-116.5198333,10.26,2.55,100,0.19,ci39126455,2020-06-21T00:54:55.040Z,"16km ESE of Anza, CA"
2020-04-04T02:05:00.170Z,33.4946667,-116.5153333,10.28,3.66,4,0.2,ci39126263,2020-06-21T00:54:55.040Z,"16km ESE of Anza, CA"
2020-04-04T01:56:57.670Z,33.496,-116.5066667,10.78,2.57,34,0.22,ci39126135,2020-04-07T16:25:40.110Z,"17km ESE of Anza, CA"
2020-04-04T01:56:54.170Z,33.4978333,-116.5101667,10.54,2.5,25,0.18,ci39126127,2020-06-21T00:54:55.040Z,"16km ESE of Anza, CA"
2020-04-04T01:55:35.800Z,33.4801667,-116.4903333,9.21,3.07,12,0.22,ci39126103,2020-06-21T00:54:55.040Z,"19km ESE of Anza, CA"
2020-04-04T01:54:22.570Z,33.4931667,-116.505,10.31,3.76,14,0.23,ci39126087,2020-06-21T00:54:55.040Z,"17km ESE of Anza, CA"
2020-04-04T01:53:18.920Z,33.4895,-116.5063333,10.45,4.87,6,0.22,ci39126079,2020-09-29T18:09:19.539Z,"17km ESE of Anza, CA"
2020-04-04T01:46:10.740Z,44.5262,-115.1625,10,3,62,0.6,us70008n98,2020-06-21T00:54:55.040Z,"69km E of Cascade, Idaho"
2020-04-04T01:41:31.849Z,44.4988,-115.21,10,2.6,46,0.5,us70008n94,2020-06-21T00:54:54.040Z,"66km E of Cascade, Idaho"
2020-04-04T00:45:34.789Z,44.2748,-115.1994,10,2.7,64,1.33,us70008n80,2020-06-21T00:54:54.040Z,"71km NE of Idaho City, Idaho"
2020-04-03T22:50:01.071Z,44.2756,-115.1541,10,2.7,62,1.22,us70008n50,2020-06-21T00:54:53.040Z,"73km NE of Idaho City, Idaho"
2020-04-03T21:57:21.350Z,44.2932,-115.212,10,3,88,1.24,us70008n3p,2020-06-21T00:54:53.040Z,"70km ESE of Cascade, Idaho"
2020-04-03T21:34:32.363Z,44.423,-115.1608,10,2.7,58,1.03,us70008n33,2020-06-21T00:54:53.040Z,"70km E of Cascade, Idaho"
2020-04-03T21:11:40.705Z,44.3451,-115.1448,10,2.6,34,1.36,us70008n1z,2020-06-21T00:54:53.040Z,"73km ESE of Cascade, Idaho"
2020-04-03T20:59:01.750Z,44.3572,-115.1906,13.32,2.6,67,0.44,us70008n1e,2020-06-21T00:54:53.040Z,"70km ESE of Cascade, Idaho"
2020-04-03T20:21:45.800Z,44.3263,-115.1512,10,4,38,1.12,us70008mzy,2020-06-21T00:54:52.040Z,"73km ESE of Cascade, Idaho"
2020-04-03T20:06:23.120Z,44.3724,-115.1973,14.97,3.9,39,0.79,us70008mzf,2020-06-21T00:54:52.040Z,"69km ESE of Cascade, Idaho"
2020-04-03T19:30:19.585Z,44.378,-115.1989,14.58,2.7,80,0.7,us70008myk,2020-06-21T00:54:52.040Z,"68km ESE of Cascade, Idaho"
2020-04-03T18:36:08.771Z,44.4623,-115.1509,10,3,128,0.63,us70008mxe,2020-06-21T00:54:52.040Z,"71km E of Cascade, Idaho"
2020-04-03T16:10:23.428Z,44.3155,-115.0684,10,3.3,94,0.62,us70008mtn,2020-06-21T00:54:51.040Z,"69km WSW of Challis, Idaho"
2020-04-03T15:44:25.992Z,44.3909,-115.1654,10,3,60,1.08,us70008ms7,2020-06-21T00:54:51.040Z,"71km E of Cascade, Idaho"
2020-04-03T14:14:56.773Z,44.4702,-115.2467,10,2.5,44,0.9,us70008mpp,2020-06-21T00:54:51.040Z,"63km E of Cascade, Idaho"
2020-04-03T13:12:38.111Z,44.4956,-115.1465,10,2.6,34,0.51,us70008mlx,2020-06-21T00:54:51.040Z,"71km E of Cascade, Idaho"
2020-04-03T12:48:15.363Z,44.3561,-115.2116,10,3.2,24,0.63,us70008mlg,2020-06-21T00:54:50.040Z,"68km ESE of Cascade, Idaho"
2020-04-03T12:44:59.290Z,36.1473333,-117.9226667,3.26,2.72,81,0.17,ci39125343,2020-06-21T00:54:50.040Z,"12km NNE of Coso Junction, CA"
2020-04-03T12:15:35.532Z,44.3889,-115.2039,10,3.3,14,0.53,us70008mkz,2020-06-21T00:54:50.040Z,"68km ESE of Cascade, Idaho"
2020-04-03T12:14:59.254Z,44.3994,-115.1812,10,3.3,70,0.63,us70008mky,2020-06-21T00:54:50.040Z,"69km E of Cascade, Idaho"
2020-04-03T12:05:24.549Z,44.3498,-115.1933,10,2.5,34,1.04,us70008mkt,2020-06-21T00:54:50.040Z,"70km ESE of Cascade, Idaho"
2020-04-03T11:10:45.545Z,44.2061,-115.1154,10,2.8,74,0.74,us70008mjm,2020-06-21T00:54:50.040Z,"71km NE of Idaho City, Idaho"
2020-04-03T10:39:07.245Z,44.3013,-115.1786,12.52,2.6,76,1.1,us70008mj2,2020-06-21T00:54:49.040Z,"72km ESE of Cascade, Idaho"
2020-04-03T10:05:46.390Z,44.3646,-115.1205,10,2.8,88,1.08,us70008mii,2020-06-21T00:54:49.040Z,"72km WSW of Challis, Idaho"
2020-04-03T09:24:08.746Z,44.4425,-115.1245,10,2.6,72,0.79,us70008mhf,2020-06-21T00:54:49.040Z,"71km W of Challis, Idaho"
2020-04-03T09:19:38.103Z,44.4287,-115.2541,10,2.6,54,0.62,us70008mhb,2020-06-21T00:54:49.040Z,"63km E of Cascade, Idaho"
2020-04-03T08:55:25.139Z,44.4407,-115.251,10,2.6,48,0.7,us70008mgr,2020-06-21T00:54:49.040Z,"63km E of Cascade, Idaho"
2020-04-03T08:50:24.135Z,44.4576,-115.2436,10,2.9,78,0.67,us70008mgn,2020-06-21T00:54:49.040Z,"63km E of Cascade, Idaho"
2020-04-03T08:32:31.714Z,44.3962,-115.1929,10,3.6,112,0.6,us70008mg6,2020-06-21T00:54:48.040Z,"68km E of Cascade, Idaho"
2020-04-03T08:21:57.288Z,44.3672,-115.2295,10,2.8,54,1.05,us70008mfw,2020-06-21T00:54:48.040Z,"66km ESE of Cascade, Idaho"
2020-04-03T07:54:48.262Z,44.4413,-115.1997,10,3.5,88,0.76,us70008mf6,2020-06-21T00:54:48.040Z,"67km E of Cascade, Idaho"
2020-04-03T07:21:07.238Z,44.3807,-115.2246,10,2.7,44,1.15,us70008me6,2020-06-21T00:54:48.040Z,"66km ESE of Cascade, Idaho"
2020-04-03T07:18:09.582Z,44.3802,-115.1643,15.34,2.7,54,1.03,us70008me4,2020-06-21T00:54:48.040Z,"71km ESE of Cascade, Idaho"
2020-04-03T07:14:10.385Z,44.3256,-115.2853,10,2.7,52,0.78,us70008me0,2020-06-21T00:54:48.040Z,"63km ESE of Cascade, Idaho"
2020-04-03T07:12:03.931Z,44.3954,-115.1982,10,2.6,40,0.86,us70008mdw,2020-06-21T00:54:48.040Z,"68km E of Cascade, Idaho"
2020-04-03T06:23:10.510Z,40.416,-125.0408333,2.08,2.51,25,0.21,nc73363120,2020-06-21T00:54:48.040Z,"65km W of Petrolia, CA"
2020-04-03T05:34:35.527Z,44.4382,-115.1622,10,3.6,96,0.81,us70008mbx,2020-06-21T00:54:48.040Z,"70km E of Cascade, Idaho"
2020-04-03T05:17:31.890Z,44.3975,-115.1958,13.63,2.9,52,1.04,us70008mbn,2020-06-21T00:54:48.040Z,"68km E of Cascade, Idaho"
2020-04-03T04:51:28.555Z,44.2291,-115.0773,10,2.7,50,0.92,us70008mbe,2020-06-21T00:54:47.040Z,"74km WSW of Challis, Idaho"
2020-04-03T04:41:48.630Z,44.2202,-115.0815,10,3.4,136,1.25,us70008mb8,2020-06-21T00:54:47.040Z,"74km WSW of Challis, Idaho"
2020-04-03T04:22:43.318Z,44.2395,-115.0604,10,3,108,1.01,us70008may,2020-06-21T00:54:47.040Z,"72km WSW of Challis, Idaho"
2020-04-03T04:08:12.903Z,44.2403,-115.0593,10,2.5,56,1.16,us70008mar,2020-06-21T00:54:47.040Z,"72km WSW of Challis, Idaho"
2020-04-03T04:00:52.684Z,44.205,-115.1075,10,3.2,138,1.13,us70008maj,2020-06-21T00:54:47.040Z,"71km NE of Idaho City, Idaho"
2020-04-03T03:32:15.198Z,44.3804,-115.1783,10,2.6,52,0.81,us70008ma5,2020-06-21T00:54:47.040Z,"70km ESE of Cascade, Idaho"
2020-04-03T02:26:07.394Z,44.4235,-115.2211,10,3,112,0.61,us70008m8m,2020-06-21T00:54:47.040Z,"66km E of Cascade, Idaho"
2020-04-03T01:58:40.463Z,44.5233,-115.2583,10,2.8,60,0.85,us70008m7y,2020-06-21T00:54:47.040Z,"62km E of Cascade, Idaho"
2020-04-03T01:54:32.062Z,44.3556,-115.1903,10,2.8,66,1.04,us70008m7s,2020-06-21T00:54:47.040Z,"70km ESE of Cascade, Idaho"
2020-04-03T01:48:40.462Z,44.2292,-115.0929,10,3,48,1.12,us70008q06,2020-06-21T00:54:47.040Z,"74km NE of Idaho City, Idaho"
2020-04-03T01:45:39.488Z,44.2208,-115.1088,10,3.2,120,1,us70008m7k,2020-06-21T00:54:47.040Z,"72km NE of Idaho City, Idaho"
2020-04-03T01:35:27.247Z,44.4837,-115.1502,10,2.5,40,1.18,us70008m7d,2020-06-21T00:54:47.040Z,"71km E of Cascade, Idaho"
2020-04-03T00:38:31.680Z,38.8161667,-122.8215,2.29,2.66,63,0.05,nc73363040,2020-06-21T00:54:46.040Z,"7km NW of The Geysers, CA"
2020-04-03T00:17:11.689Z,44.4402,-115.1892,10,2.7,62,1.01,us70008m61,2020-06-21T00:54:46.040Z,"68km E of Cascade, Idaho"
2020-04-02T23:46:32.445Z,44.309,-115.1941,10,3,74,0.99,us70008m58,2020-06-21T00:54:46.040Z,"71km ESE of Cascade, Idaho"
2020-04-02T23:16:19.828Z,44.2926,-115.0835,10,3,84,0.99,us70008m4q,2020-06-21T00:54:46.040Z,"71km WSW of Challis, Idaho"
2020-04-02T22:47:53.412Z,44.3152,-115.1766,10,2.5,42,0.67,us70008m40,2020-06-21T00:54:46.040Z,"72km ESE of Cascade, Idaho"
2020-04-02T22:39:53.339Z,44.4693,-115.1861,10,3.2,98,0.92,us70008m3t,2020-06-21T00:54:46.040Z,"68km E of Cascade, Idaho"
2020-04-02T22:28:07.578Z,44.3158,-115.2327,10,2.5,42,1,us70008m3d,2020-06-21T00:54:45.040Z,"68km ESE of Cascade, Idaho"
2020-04-02T22:05:01.816Z,44.2775,-115.1758,10,2.6,52,0.64,us70008m2c,2020-06-21T00:54:45.040Z,"72km NE of Idaho City, Idaho"
2020-04-02T21:45:23.410Z,44.5552,-115.182,10,3.2,114,0.56,us70008m1p,2020-06-21T00:54:45.040Z,"68km E of Cascade, Idaho"
2020-04-02T21:41:37.032Z,44.4115,-115.14,10,2.6,38,1.04,us70008m1l,2020-06-21T00:54:45.040Z,"72km E of Cascade, Idaho"
2020-04-02T21:24:19.086Z,44.4938,-115.1609,10,2.8,70,1.09,us70008m0w,2020-06-21T00:54:45.040Z,"70km E of Cascade, Idaho"
2020-04-02T21:06:25.666Z,44.4004,-115.0868,10,2.5,52,0.86,us70008m0m,2020-06-21T00:54:45.040Z,"69km W of Challis, Idaho"
2020-04-02T21:02:36.571Z,44.3841,-115.1611,6.61,2.5,30,0.44,us70008m53,2020-06-21T00:54:45.040Z,"71km ESE of Cascade, Idaho"
2020-04-02T20:45:01.171Z,44.3796,-115.1459,10,3.8,136,0.54,us70008lzl,2020-06-21T00:54:45.040Z,"72km ESE of Cascade, Idaho"
2020-04-02T20:17:53.356Z,44.3801,-115.1494,10,3.1,86,1.02,us70008lyg,2020-06-21T00:54:44.040Z,"72km ESE of Cascade, Idaho"
2020-04-02T19:59:27.349Z,44.5346,-115.2175,10,2.6,50,0.65,us70008m3w,2020-06-21T00:54:44.040Z,"65km E of Cascade, Idaho"
2020-04-02T19:50:36.757Z,44.319,-115.1329,10,2.5,48,0.34,us70008lx3,2020-06-21T00:54:44.040Z,"74km WSW of Challis, Idaho"
2020-04-02T18:56:00.929Z,44.4588,-115.2582,10,3.1,104,1.16,us70008luy,2020-06-21T00:54:43.040Z,"62km E of Cascade, Idaho"
2020-04-02T18:25:36.113Z,44.3098,-115.1879,10,2.8,46,0.49,us70008m4n,2020-06-21T00:54:43.040Z,"71km ESE of Cascade, Idaho"
2020-04-02T18:24:08.604Z,44.3219,-115.1042,10,2.6,52,0.65,us70008lu4,2020-06-21T00:54:43.040Z,"72km WSW of Challis, Idaho"
2020-04-02T18:16:55.042Z,44.3472,-115.1535,10,2.7,70,1.16,us70008lu0,2020-06-21T00:54:43.040Z,"73km ESE of Cascade, Idaho"
2020-04-02T17:55:21.936Z,44.2207,-115.0636,10,2.6,56,1.21,us70008ltb,2020-06-21T00:54:43.040Z,"73km WSW of Challis, Idaho"
2020-04-02T15:19:37.922Z,44.3727,-115.1764,10,2.5,66,0.97,us70008ln9,2020-06-21T00:54:43.040Z,"70km ESE of Cascade, Idaho"
2020-04-02T15:04:22.383Z,44.3761,-115.2012,14.9,2.8,98,0.53,us70008lmp,2020-06-21T00:54:43.040Z,"68km ESE of Cascade, Idaho"
2020-04-02T14:26:02.454Z,44.3947,-115.1889,10,2.7,26,0.64,us70008llk,2020-06-21T00:54:43.040Z,"69km E of Cascade, Idaho"
2020-04-02T14:19:44.775Z,44.3903,-115.1921,10,3.3,100,0.96,us70008llh,2020-06-21T00:54:43.040Z,"69km ESE of Cascade, Idaho"
2020-04-02T14:07:40.715Z,44.299,-115.0746,10,2.6,24,1.18,us70008lld,2020-06-21T00:54:42.040Z,"70km WSW of Challis, Idaho"
2020-04-02T13:57:33.726Z,44.3414,-115.1517,10,2.8,56,0.83,us70008ll2,2020-06-21T00:54:42.040Z,"73km ESE of Cascade, Idaho"
2020-04-02T13:54:25.692Z,44.3164,-115.2179,10,3.1,74,0.89,us70008lky,2020-06-21T00:54:42.040Z,"69km ESE of Cascade, Idaho"
2020-04-02T13:51:55.170Z,44.2799,-115.1099,10,2.9,38,1.16,us70008lkw,2020-06-21T00:54:42.040Z,"74km WSW of Challis, Idaho"
2020-04-02T13:24:39.540Z,32.2611667,-115.2731667,15.93,2.65,48,0.29,ci39124591,2020-06-21T00:54:42.040Z,"10km WNW of Alberto Oviedo Mota, B.C., MX"
2020-04-02T13:22:37.079Z,44.3868,-115.0647,10,2.5,16,0.97,us70008lkc,2020-06-21T00:54:42.040Z,"67km W of Challis, Idaho"
2020-04-02T13:09:36.782Z,44.4988,-115.1873,10,3.2,90,0.52,us70008lk0,2020-06-21T00:54:42.040Z,"67km E of Cascade, Idaho"
2020-04-02T12:55:55.679Z,44.3513,-115.1324,10,2.8,50,1.06,us70008ljt,2020-06-21T00:54:42.040Z,"73km WSW of Challis, Idaho"
2020-04-02T12:39:08.040Z,44.3195,-115.2726,10,2.9,52,0.51,us70008ljh,2020-06-21T00:54:42.040Z,"65km ESE of Cascade, Idaho"
2020-04-02T12:22:42.178Z,44.3897,-115.1839,10,3.1,80,0.8,us70008lj6,2020-06-21T00:54:42.040Z,"69km ESE of Cascade, Idaho"
2020-04-02T11:20:15.242Z,44.5821,-115.4855,12,2.6,30,0.92,us70008lhn,2020-06-21T00:54:42.040Z,"44km E of Cascade, Idaho"
2020-04-02T11:12:54.470Z,44.379,-115.197,10,3.1,54,0.74,us70008lhi,2020-06-21T00:54:42.040Z,"68km ESE of Cascade, Idaho"
2020-04-02T11:10:46.047Z,44.2282,-115.1893,10,2.5,26,1.16,us70008lhf,2020-06-21T00:54:42.040Z,"68km NE of Idaho City, Idaho"
2020-04-02T11:01:17.233Z,44.3746,-115.1084,12.42,3.3,90,0.79,us70008lh8,2020-06-21T00:54:41.040Z,"71km WSW of Challis, Idaho"
2020-04-02T10:58:41.822Z,44.3208,-115.2181,10,2.5,30,0.86,us70008lh7,2020-06-21T00:54:41.040Z,"69km ESE of Cascade, Idaho"
2020-04-02T10:35:06.416Z,44.4279,-115.256,10,3.1,92,1.21,us70008lgl,2020-06-21T00:54:41.040Z,"63km E of Cascade, Idaho"
2020-04-02T09:58:09.903Z,44.3013,-115.1659,6.11,2.7,38,0.75,us70008lfc,2020-06-21T00:54:40.040Z,"73km ESE of Cascade, Idaho"
2020-04-02T09:52:56.057Z,44.3466,-115.2231,10,2.7,50,0.95,us70008lf9,2020-06-21T00:54:40.040Z,"67km ESE of Cascade, Idaho"
2020-04-02T08:13:12.211Z,44.3136,-115.2106,10,2.5,58,0.76,us70008lcp,2020-06-21T00:54:40.040Z,"69km ESE of Cascade, Idaho"
2020-04-02T08:01:29.863Z,44.34,-115.1361,10,2.5,42,1.01,us70008lch,2020-06-21T00:54:40.040Z,"74km WSW of Challis, Idaho"
2020-04-02T07:32:42.710Z,44.3815,-115.211,19.06,2.9,72,0.25,us70008lc2,2020-06-21T00:54:40.040Z,"67km ESE of Cascade, Idaho"
2020-04-02T07:25:23.028Z,44.4953,-115.273,10,3,82,0.72,us70008lbq,2020-06-21T00:54:40.040Z,"61km E of Cascade, Idaho"
2020-04-02T06:50:05.439Z,44.2011,-115.0612,10,2.6,36,0.29,us70008lay,2020-06-21T00:54:39.040Z,"74km WSW of Challis, Idaho"
2020-04-02T06:14:35.130Z,40.4733333,-124.7245,21.03,3.02,14,0.19,nc73362735,2020-06-21T00:54:39.040Z,"41km WSW of Ferndale, CA"
2020-04-02T05:54:19.149Z,44.2086,-115.045,10,3.1,40,0.6,us70008lab,2020-06-21T00:54:39.040Z,"72km WSW of Challis, Idaho"
2020-04-02T05:34:35.867Z,44.3064,-115.1333,10,2.9,34,0.49,us70008l9z,2020-06-21T00:54:39.040Z,"75km WSW of Challis, Idaho"
2020-04-02T05:28:07.535Z,44.3988,-115.1603,10,3.4,52,0.41,us70008l9x,2020-06-21T00:54:39.040Z,"71km E of Cascade, Idaho"
2020-04-02T04:57:10.056Z,44.2975,-115.1667,10,2.6,58,0.7,us70008l92,2020-06-21T00:54:39.040Z,"73km ESE of Cascade, Idaho"
2020-04-02T04:50:46.386Z,44.3614,-114.9669,10,2.7,66,0.83,us70008l8w,2020-06-21T00:54:38.040Z,"60km WSW of Challis, Idaho"
2020-04-02T04:46:25.327Z,44.3169,-115.0957,10,2.6,54,0.67,us70008l8v,2020-06-21T00:54:38.040Z,"71km WSW of Challis, Idaho"
2020-04-02T04:21:39.744Z,44.3589,-115.1706,10,3.1,90,0.5,us70008l8e,2020-06-21T00:54:38.040Z,"71km ESE of Cascade, Idaho"
2020-04-02T04:02:17.448Z,44.444,-115.2298,10,2.9,68,0.72,us70008l7q,2020-06-21T00:54:38.040Z,"65km E of Cascade, Idaho"
2020-04-02T04:01:53.140Z,35.807,-117.6243333,6.7,2.59,65,0.15,ci39124391,2020-06-21T00:54:38.040Z,"20km WNW of Searles Valley, CA"
2020-04-02T03:18:07.313Z,44.5168,-115.201,10,2.5,36,0.44,us70008l6r,2020-06-21T00:54:37.040Z,"66km E of Cascade, Idaho"
2020-04-02T02:59:17.464Z,44.3387,-115.124,10,2.5,44,0.38,us70008l6b,2020-06-21T00:54:37.040Z,"73km WSW of Challis, Idaho"
2020-04-02T02:34:04.136Z,44.3218,-115.1912,10,2.8,74,0.56,us7000904a,2020-06-21T00:54:37.040Z,"71km ESE of Cascade, Idaho"
2020-04-02T02:23:03.817Z,44.3184,-115.2097,10,2.9,86,0.78,us70008l5n,2020-06-21T00:54:36.040Z,"69km ESE of Cascade, Idaho"
